FrameTimeMillis,MemoryUsageBytes,Technique
5.53,1349480,CullingDebugWorld
5.5,1349960,CullingDebugWorld
4.9955,1350440,CullingDebugWorld
5.0549,1350920,CullingDebugWorld
7.1457,1351400,CullingDebugWorld
5.7157,1351880,CullingDebugWorld
5.4157,1352360,CullingDebugWorld
4.96,1352616,CullingDebugWorld
5.6378,1353096,CullingDebugWorld
5.7711,1353576,CullingDebugWorld
5.1551,1354056,CullingDebugWorld
4.927,1354696,CullingDebugWorld
5.5659,1355176,CullingDebugWorld
5.2091,1355656,CullingDebugWorld
4.9256,1356296,CullingDebugWorld
5.4239,1356776,CullingDebugWorld
5.3235,1357256,CullingDebugWorld
5.2592,1357736,CullingDebugWorld
4.964,1358216,CullingDebugWorld
6.0658,1358696,CullingDebugWorld
5.0748,1359176,CullingDebugWorld
5.2828,1359656,CullingDebugWorld
5.3361,1360040,CullingDebugWorld
5.5833,1360520,CullingDebugWorld
6.4628,1361000,CullingDebugWorld
6.6281,1361480,CullingDebugWorld
5.7982,1361960,CullingDebugWorld
5.0112,1362440,CullingDebugWorld
5.2968,1362920,CullingDebugWorld
4.9859,1363400,CullingDebugWorld
5.5435,1363880,CullingDebugWorld
5.1182,1364360,CullingDebugWorld
4.9685,1364840,CullingDebugWorld
5.0794,1365096,CullingDebugWorld
6.153,1365576,CullingDebugWorld
4.9992,1366056,CullingDebugWorld
5.0493,1366536,CullingDebugWorld
5.3922,1367176,CullingDebugWorld
5.5807,1367656,CullingDebugWorld
4.8501,1368136,CullingDebugWorld
5.1978,1368776,CullingDebugWorld
5.544,1369256,CullingDebugWorld
4.9355,1369736,CullingDebugWorld
5.0552,1370216,CullingDebugWorld
5.0471,1370696,CullingDebugWorld
5.7265,1371176,CullingDebugWorld
4.8845,1371656,CullingDebugWorld
5.8849,1372136,CullingDebugWorld
4.9481,1372520,CullingDebugWorld
5.531,1373000,CullingDebugWorld
4.9822,1373480,CullingDebugWorld
5.1238,1373960,CullingDebugWorld
4.9126,1374440,CullingDebugWorld
6.2559,1374920,CullingDebugWorld
5.0785,1375400,CullingDebugWorld
5.0023,1375880,CullingDebugWorld
5.5435,1376360,CullingDebugWorld
5.3424,1376840,CullingDebugWorld
5.1424,1377320,CullingDebugWorld
5.1198,1377576,CullingDebugWorld
5.4555,1378056,CullingDebugWorld
5.1321,1378536,CullingDebugWorld
5.0498,1379016,CullingDebugWorld
5.0898,1379656,CullingDebugWorld
5.3765,1380136,CullingDebugWorld
4.8701,1380616,CullingDebugWorld
5.6747,1381096,CullingDebugWorld
4.7465,1381736,CullingDebugWorld
5.6479,1382216,CullingDebugWorld
5.3418,1382696,CullingDebugWorld
5.1155,1383176,CullingDebugWorld
4.8694,1383656,CullingDebugWorld
5.7613,1384136,CullingDebugWorld
4.8547,1384616,CullingDebugWorld
5.2186,1385096,CullingDebugWorld
5.1074,1385480,CullingDebugWorld
5.8419,1385960,CullingDebugWorld
5.1911,1386440,CullingDebugWorld
5.2365,1386920,CullingDebugWorld
5.4771,1387400,CullingDebugWorld
5.113,1387880,CullingDebugWorld
5.0807,1388360,CullingDebugWorld
5.072,1388840,CullingDebugWorld
5.8182,1389320,CullingDebugWorld
4.9897,1389800,CullingDebugWorld
5.1841,1390280,CullingDebugWorld
5.0917,1390536,CullingDebugWorld
5.3922,1391016,CullingDebugWorld
5.5857,1391496,CullingDebugWorld
5.088,1391976,CullingDebugWorld
4.8616,1392616,CullingDebugWorld
6.4155,1393096,CullingDebugWorld
6.3634,1393576,CullingDebugWorld
6.094,1394216,CullingDebugWorld
5.9916,1394696,CullingDebugWorld
4.8385,1395176,CullingDebugWorld
5.2695,1395656,CullingDebugWorld
5.6718,1396136,CullingDebugWorld
5.4934,1396616,CullingDebugWorld
4.7987,1397096,CullingDebugWorld
5.5974,1397576,CullingDebugWorld
5.099,1397960,CullingDebugWorld
5.3923,1398440,CullingDebugWorld
